Ensembl Gene ID	Ensembl Protein ID
ENSG00000131089	ENSP00000485282
ENSG00000131089	ENSP00000485327
ENSG00000131089	ENSP00000485369
ENSG00000131089	ENSP00000485559
ENSG00000131089	ENSP00000485626
ENSG00000131089	ENSP00000485633
ENSG00000131094	ENSP00000253407
ENSG00000131097	ENSP00000253410
ENSG00000131097	ENSP00000464703
ENSG00000131097	ENSP00000465657
ENSG00000131097	ENSP00000468511
ENSG00000131116	ENSP00000300811
ENSG00000131116	ENSP00000469484
ENSG00000131153	ENSP00000253462
ENSG00000131153	ENSP00000469346
ENSG00000131153	ENSP00000470984
ENSG00000131171	ENSP00000362308
ENSG00000131187	ENSP00000253496
ENSG00000131188	ENSP00000327168
ENSG00000131188	ENSP00000420872
ENSG00000131188	ENSP00000421039
ENSG00000131188	ENSP00000426601
ENSG00000131203	ENSP00000253513
ENSG00000131203	ENSP00000428716
ENSG00000131203	ENSP00000429297
ENSG00000131203	ENSP00000429933
ENSG00000131203	ENSP00000430505
ENSG00000131203	ENSP00000430950
ENSG00000131238	ENSP00000361865
ENSG00000131238	ENSP00000392293
ENSG00000131238	ENSP00000394863
ENSG00000131238	ENSP00000403207
ENSG00000131238	ENSP00000431655
ENSG00000131238	ENSP00000432053
ENSG00000131238	ENSP00000434007
ENSG00000131238	ENSP00000436481
ENSG00000131238	ENSP00000436695
ENSG00000131242	ENSP00000378227
ENSG00000131242	ENSP00000463206
ENSG00000131242	ENSP00000463616
ENSG00000131242	ENSP00000465929
ENSG00000131242	ENSP00000466538
ENSG00000131242	ENSP00000482620
ENSG00000131269	ENSP00000253577
ENSG00000131269	ENSP00000343849
ENSG00000131269	ENSP00000362492
ENSG00000131269	ENSP00000432813
ENSG00000131269	ENSP00000435521
ENSG00000131269	ENSP00000436586
ENSG00000131269	ENSP00000479985
ENSG00000131323	ENSP00000328003
ENSG00000131323	ENSP00000332468
ENSG00000131323	ENSP00000376500
ENSG00000131323	ENSP00000445998
ENSG00000131323	ENSP00000453031
ENSG00000131323	ENSP00000453032
ENSG00000131323	ENSP00000453623
ENSG00000131323	ENSP00000454207
ENSG00000131374	ENSP00000253692
ENSG00000131374	ENSP00000387395
ENSG00000131374	ENSP00000393882
ENSG00000131374	ENSP00000396239
ENSG00000131374	ENSP00000396850
ENSG00000131374	ENSP00000398127
ENSG00000131374	ENSP00000399967
ENSG00000131374	ENSP00000402935
ENSG00000131374	ENSP00000405886
ENSG00000131374	ENSP00000408603
ENSG00000131374	ENSP00000410596
ENSG00000131374	ENSP00000411780
ENSG00000131374	ENSP00000411925
ENSG00000131374	ENSP00000414159
ENSG00000131374	ENSP00000414250
ENSG00000131374	ENSP00000415379
ENSG00000131374	ENSP00000424998
ENSG00000131378	ENSP00000334153
ENSG00000131378	ENSP00000388718
ENSG00000131378	ENSP00000393216
ENSG00000131378	ENSP00000403926
ENSG00000131378	ENSP00000403997
ENSG00000131378	ENSP00000409427
ENSG00000131378	ENSP00000410493
ENSG00000131378	ENSP00000475367
ENSG00000131389	ENSP00000399522
ENSG00000131389	ENSP00000402059
ENSG00000131389	ENSP00000480890
ENSG00000131389	ENSP00000481625
ENSG00000131389	ENSP00000481946
ENSG00000131389	ENSP00000482220
ENSG00000131389	ENSP00000482391
ENSG00000131389	ENSP00000482560
ENSG00000131398	ENSP00000366158
ENSG00000131398	ENSP00000432438
ENSG00000131398	ENSP00000434241
ENSG00000131400	ENSP00000253719
ENSG00000131400	ENSP00000469061
ENSG00000131400	ENSP00000469763
ENSG00000131437	ENSP00000368009
ENSG00000131437	ENSP00000368020
ENSG00000131437	ENSP00000385808
ENSG00000131437	ENSP00000391863
ENSG00000131437	ENSP00000405619
ENSG00000131437	ENSP00000483023
ENSG00000131462	ENSP00000251413
ENSG00000131462	ENSP00000464867
ENSG00000131462	ENSP00000465582
ENSG00000131467	ENSP00000293362
ENSG00000131467	ENSP00000409487
ENSG00000131467	ENSP00000437924
ENSG00000131467	ENSP00000438237
ENSG00000131467	ENSP00000441682
ENSG00000131467	ENSP00000465155
ENSG00000131467	ENSP00000465743
ENSG00000131467	ENSP00000466451
ENSG00000131467	ENSP00000466794
ENSG00000131467	ENSP00000466945
ENSG00000131467	ENSP00000467580
ENSG00000131467	ENSP00000468702
ENSG00000131467	ENSP00000478159
ENSG00000131470	ENSP00000253789
ENSG00000131470	ENSP00000377384
ENSG00000131470	ENSP00000465409
ENSG00000131470	ENSP00000466031
ENSG00000131470	ENSP00000466381
ENSG00000131470	ENSP00000467952
ENSG00000131470	ENSP00000468188
ENSG00000131473	ENSP00000253792
ENSG00000131473	ENSP00000345398
ENSG00000131473	ENSP00000377474
ENSG00000131473	ENSP00000445349
ENSG00000131473	ENSP00000464717
ENSG00000131473	ENSP00000466259
ENSG00000131473	ENSP00000468705
ENSG00000131475	ENSP00000253794
ENSG00000131475	ENSP00000465798
ENSG00000131475	ENSP00000466909
ENSG00000131475	ENSP00000467225
ENSG00000131507	ENSP00000253814
ENSG00000131558	ENSP00000253861
ENSG00000131558	ENSP00000376868
ENSG00000131634	ENSP00000253934
ENSG00000131634	ENSP00000454945
ENSG00000131652	ENSP00000253952
ENSG00000131652	ENSP00000326531
ENSG00000131652	ENSP00000458295
ENSG00000131652	ENSP00000460015
ENSG00000131668	ENSP00000253968
ENSG00000131668	ENSP00000385613
ENSG00000131669	ENSP00000364595
ENSG00000131724	ENSP00000360705
ENSG00000131724	ENSP00000360730
ENSG00000131725	ENSP00000254029
ENSG00000131725	ENSP00000360887
ENSG00000131725	ENSP00000360890
ENSG00000131725	ENSP00000360914
ENSG00000131746	ENSP00000254051
ENSG00000131746	ENSP00000463456
ENSG00000131747	ENSP00000411532
ENSG00000131747	ENSP00000462908
ENSG00000131747	ENSP00000464055
ENSG00000131779	ENSP00000358312
ENSG00000131779	ENSP00000414018
ENSG00000131779	ENSP00000437510
ENSG00000131849	ENSP00000254166
ENSG00000131871	ENSP00000381282
ENSG00000131871	ENSP00000433541
ENSG00000131871	ENSP00000433803
ENSG00000131871	ENSP00000434842
ENSG00000131873	ENSP00000254190
ENSG00000131931	ENSP00000254250
ENSG00000131931	ENSP00000344966
ENSG00000131931	ENSP00000433912
ENSG00000131941	ENSP00000254260
ENSG00000131941	ENSP00000465898
ENSG00000131943	ENSP00000313332
ENSG00000131943	ENSP00000345497
ENSG00000131943	ENSP00000376102
ENSG00000131943	ENSP00000376103
ENSG00000131943	ENSP00000467117
ENSG00000131943	ENSP00000467516
ENSG00000131943	ENSP00000482097
ENSG00000131943	ENSP00000485413
ENSG00000131944	ENSP00000254262
ENSG00000131944	ENSP00000465569
ENSG00000131944	ENSP00000465728
ENSG00000131944	ENSP00000466121
ENSG00000131944	ENSP00000468475
ENSG00000131979	ENSP00000378890
ENSG00000131979	ENSP00000419045
ENSG00000131979	ENSP00000444011
ENSG00000131979	ENSP00000445246
ENSG00000131979	ENSP00000477796
ENSG00000132002	ENSP00000254322
ENSG00000132002	ENSP00000444212
ENSG00000132002	ENSP00000469221
ENSG00000132002	ENSP00000470063
ENSG00000132002	ENSP00000470460
ENSG00000132002	ENSP00000470596
ENSG00000132002	ENSP00000471073
ENSG00000132002	ENSP00000471603
ENSG00000132002	ENSP00000471798
ENSG00000132002	ENSP00000472886
ENSG00000132016	ENSP00000254336
ENSG00000132016	ENSP00000464829
ENSG00000132016	ENSP00000465822
ENSG00000132016	ENSP00000466119
ENSG00000132016	ENSP00000466723
ENSG00000132016	ENSP00000467241
ENSG00000132016	ENSP00000468467
ENSG00000132109	ENSP00000254436
ENSG00000132109	ENSP00000434053
ENSG00000132141	ENSP00000327191
ENSG00000132141	ENSP00000398044
ENSG00000132141	ENSP00000400917
ENSG00000132141	ENSP00000462020
ENSG00000132170	ENSP00000287820
ENSG00000132170	ENSP00000312472
ENSG00000132170	ENSP00000380195
ENSG00000132170	ENSP00000380196
ENSG00000132170	ENSP00000380205
ENSG00000132170	ENSP00000380207
ENSG00000132170	ENSP00000380210
ENSG00000132170	ENSP00000380218
ENSG00000132170	ENSP00000380221
ENSG00000132170	ENSP00000380224
ENSG00000132170	ENSP00000392285
ENSG00000132170	ENSP00000411931
ENSG00000132182	ENSP00000254508
ENSG00000132256	ENSP00000369366
ENSG00000132256	ENSP00000369373
ENSG00000132256	ENSP00000380058
ENSG00000132256	ENSP00000388031
ENSG00000132256	ENSP00000388150
ENSG00000132256	ENSP00000393052
ENSG00000132256	ENSP00000398196
ENSG00000132274	ENSP00000369299
ENSG00000132274	ENSP00000388994
ENSG00000132274	ENSP00000393250
ENSG00000132274	ENSP00000396849
ENSG00000132274	ENSP00000400417
ENSG00000132274	ENSP00000404204
ENSG00000132274	ENSP00000406412
ENSG00000132274	ENSP00000409991
ENSG00000132305	ENSP00000254636
ENSG00000132305	ENSP00000387227
ENSG00000132305	ENSP00000387237
ENSG00000132305	ENSP00000387262
ENSG00000132305	ENSP00000396899
ENSG00000132305	ENSP00000407788
ENSG00000132305	ENSP00000415762
ENSG00000132305	ENSP00000482042
ENSG00000132313	ENSP00000254644
ENSG00000132313	ENSP00000338389
ENSG00000132313	ENSP00000386255
ENSG00000132313	ENSP00000473925
ENSG00000132323	ENSP00000254654
ENSG00000132323	ENSP00000395301
ENSG00000132323	ENSP00000406254
ENSG00000132323	ENSP00000477533
ENSG00000132323	ENSP00000477542
ENSG00000132326	ENSP00000254657
ENSG00000132326	ENSP00000348013
ENSG00000132326	ENSP00000405891
ENSG00000132329	ENSP00000254661
ENSG00000132329	ENSP00000384688
ENSG00000132329	ENSP00000386046
ENSG00000132329	ENSP00000386720
ENSG00000132334	ENSP00000254667
ENSG00000132334	ENSP00000303350
ENSG00000132334	ENSP00000410540
ENSG00000132334	ENSP00000416939
ENSG00000132334	ENSP00000473761
ENSG00000132334	ENSP00000474102
ENSG00000132334	ENSP00000474830
ENSG00000132334	ENSP00000475063
ENSG00000132341	ENSP00000376174
ENSG00000132341	ENSP00000376176
ENSG00000132341	ENSP00000396127
ENSG00000132341	ENSP00000437950
ENSG00000132341	ENSP00000441210
ENSG00000132341	ENSP00000444042
ENSG00000132341	ENSP00000446215
ENSG00000132341	ENSP00000483687
ENSG00000132357	ENSP00000254691
ENSG00000132357	ENSP00000371093
ENSG00000132359	ENSP00000254695
ENSG00000132359	ENSP00000389824
ENSG00000132359	ENSP00000439688
ENSG00000132359	ENSP00000444890
ENSG00000132361	ENSP00000388872
ENSG00000132361	ENSP00000458986
ENSG00000132361	ENSP00000459540
ENSG00000132361	ENSP00000460101
ENSG00000132361	ENSP00000460173
ENSG00000132361	ENSP00000460293
ENSG00000132361	ENSP00000461126
ENSG00000132361	ENSP00000464732
ENSG00000132376	ENSP00000254712
ENSG00000132376	ENSP00000318476
ENSG00000132376	ENSP00000385177
ENSG00000132376	ENSP00000389334
ENSG00000132376	ENSP00000413259
ENSG00000132376	ENSP00000413937
ENSG00000132376	ENSP00000458413
ENSG00000132376	ENSP00000459029
ENSG00000132376	ENSP00000459758
ENSG00000132376	ENSP00000461105
ENSG00000132376	ENSP00000461846
ENSG00000132376	ENSP00000466632
ENSG00000132376	ENSP00000466929
ENSG00000132376	ENSP00000467376
ENSG00000132382	ENSP00000254718
ENSG00000132382	ENSP00000370968
ENSG00000132382	ENSP00000458919
ENSG00000132382	ENSP00000459692
ENSG00000132382	ENSP00000460087
ENSG00000132383	ENSP00000254719
ENSG00000132383	ENSP00000459788
ENSG00000132383	ENSP00000461466
ENSG00000132383	ENSP00000461733
ENSG00000132386	ENSP00000254722
ENSG00000132386	ENSP00000458484
ENSG00000132386	ENSP00000459107
ENSG00000132386	ENSP00000459869
ENSG00000132386	ENSP00000460842
ENSG00000132386	ENSP00000460905
ENSG00000132386	ENSP00000461214
ENSG00000132386	ENSP00000461405
ENSG00000132386	ENSP00000461660
ENSG00000132394	ENSP00000254730
ENSG00000132394	ENSP00000417660
ENSG00000132423	ENSP00000254759
ENSG00000132423	ENSP00000358243
ENSG00000132423	ENSP00000358245
ENSG00000132432	ENSP00000341538
ENSG00000132432	ENSP00000378906
ENSG00000132432	ENSP00000388337
ENSG00000132432	ENSP00000409884
ENSG00000132436	ENSP00000349356
ENSG00000132436	ENSP00000378924
ENSG00000132436	ENSP00000388471
ENSG00000132436	ENSP00000394070
ENSG00000132436	ENSP00000399997
ENSG00000132436	ENSP00000402957
ENSG00000132436	ENSP00000403012
ENSG00000132436	ENSP00000409281
ENSG00000132436	ENSP00000409674
ENSG00000132436	ENSP00000410811
ENSG00000132436	ENSP00000481751
ENSG00000132436	ENSP00000483126
ENSG00000132436	ENSP00000483543
ENSG00000132436	ENSP00000484551
ENSG00000132467	ENSP00000254803
ENSG00000132475	ENSP00000254810
ENSG00000132475	ENSP00000465403
ENSG00000132475	ENSP00000465813
ENSG00000132475	ENSP00000466020
ENSG00000132475	ENSP00000466663
ENSG00000132475	ENSP00000467165
ENSG00000132475	ENSP00000468484
ENSG00000132475	ENSP00000468714
ENSG00000132481	ENSP00000254816
ENSG00000132481	ENSP00000465010
ENSG00000132481	ENSP00000465038
ENSG00000132481	ENSP00000467645
ENSG00000132507	ENSP00000336702
ENSG00000132507	ENSP00000336776
ENSG00000132507	ENSP00000390677
ENSG00000132507	ENSP00000396073
ENSG00000132507	ENSP00000458269
ENSG00000132507	ENSP00000459196
ENSG00000132507	ENSP00000459611
ENSG00000132507	ENSP00000460284
ENSG00000132507	ENSP00000461688
ENSG00000132510	ENSP00000254846
ENSG00000132510	ENSP00000412513
ENSG00000132510	ENSP00000458445
ENSG00000132514	ENSP00000254868
ENSG00000132514	ENSP00000414938
ENSG00000132514	ENSP00000458728
ENSG00000132514	ENSP00000460252
ENSG00000132514	ENSP00000461800
ENSG00000132522	ENSP00000370104
ENSG00000132522	ENSP00000379841
ENSG00000132522	ENSP00000458837
ENSG00000132522	ENSP00000459357
ENSG00000132522	ENSP00000460836
ENSG00000132522	ENSP00000461624
ENSG00000132530	ENSP00000341029
ENSG00000132530	ENSP00000354822
ENSG00000132530	ENSP00000458229
ENSG00000132530	ENSP00000458321
ENSG00000132530	ENSP00000459543
ENSG00000132530	ENSP00000460315
ENSG00000132530	ENSP00000460373
ENSG00000132530	ENSP00000460632
ENSG00000132530	ENSP00000461196
ENSG00000132530	ENSP00000461635
ENSG00000132530	ENSP00000461698
ENSG00000132530	ENSP00000461750
ENSG00000132535	ENSP00000307471
ENSG00000132535	ENSP00000382425
ENSG00000132535	ENSP00000382428
ENSG00000132535	ENSP00000388122
ENSG00000132535	ENSP00000407918
ENSG00000132535	ENSP00000460625
ENSG00000132535	ENSP00000465720
ENSG00000132535	ENSP00000465789
ENSG00000132535	ENSP00000467897
ENSG00000132541	ENSP00000254878
ENSG00000132541	ENSP00000428596
ENSG00000132541	ENSP00000429321
ENSG00000132541	ENSP00000430482
ENSG00000132549	ENSP00000347281
ENSG00000132549	ENSP00000349685
ENSG00000132549	ENSP00000351346
ENSG00000132549	ENSP00000398472
ENSG00000132549	ENSP00000428809
ENSG00000132549	ENSP00000430900
ENSG00000132563	ENSP00000254901
ENSG00000132563	ENSP00000367590
ENSG00000132563	ENSP00000422530
ENSG00000132563	ENSP00000424441
ENSG00000132563	ENSP00000426658
ENSG00000132563	ENSP00000479268
ENSG00000132589	ENSP00000378366
ENSG00000132589	ENSP00000378368
ENSG00000132589	ENSP00000463304
ENSG00000132589	ENSP00000463503
ENSG00000132589	ENSP00000465022
ENSG00000132589	ENSP00000465819
ENSG00000132591	ENSP00000254928
ENSG00000132591	ENSP00000396125
ENSG00000132591	ENSP00000464402
ENSG00000132591	ENSP00000464607
ENSG00000132591	ENSP00000467860
ENSG00000132600	ENSP00000343103
ENSG00000132600	ENSP00000409324
ENSG00000132600	ENSP00000414716
ENSG00000132600	ENSP00000454776
ENSG00000132600	ENSP00000454980
ENSG00000132600	ENSP00000455538
ENSG00000132600	ENSP00000455705
ENSG00000132600	ENSP00000456190
ENSG00000132600	ENSP00000456364
ENSG00000132600	ENSP00000456848
ENSG00000132600	ENSP00000457381
ENSG00000132603	ENSP00000254940
ENSG00000132603	ENSP00000254941
ENSG00000132603	ENSP00000463739
ENSG00000132603	ENSP00000464159
ENSG00000132603	ENSP00000464348
ENSG00000132604	ENSP00000254942
ENSG00000132604	ENSP00000454955
ENSG00000132604	ENSP00000456022
ENSG00000132604	ENSP00000456062
ENSG00000132604	ENSP00000457094
ENSG00000132604	ENSP00000462523
ENSG00000132604	ENSP00000462726
ENSG00000132604	ENSP00000463079
ENSG00000132604	ENSP00000475507
ENSG00000132604	ENSP00000476905
ENSG00000132635	ENSP00000349334
ENSG00000132635	ENSP00000353868
ENSG00000132635	ENSP00000388935
ENSG00000132635	ENSP00000401711
ENSG00000132635	ENSP00000474824
ENSG00000132646	ENSP00000368438
ENSG00000132646	ENSP00000368458
ENSG00000132669	ENSP00000255006
ENSG00000132669	ENSP00000391239
ENSG00000132680	ENSP00000357302
ENSG00000132680	ENSP00000357303
ENSG00000132680	ENSP00000357304
ENSG00000132694	ENSP00000354644
ENSG00000132694	ENSP00000357177
ENSG00000132718	ENSP00000357307
ENSG00000132749	ENSP00000255087
ENSG00000132749	ENSP00000403086
ENSG00000132749	ENSP00000440968
ENSG00000132749	ENSP00000454311
ENSG00000132763	ENSP00000383840
ENSG00000132763	ENSP00000478859
ENSG00000132768	ENSP00000255108
ENSG00000132768	ENSP00000379981
ENSG00000132768	ENSP00000431831
ENSG00000132768	ENSP00000431944
ENSG00000132768	ENSP00000432162
ENSG00000132768	ENSP00000433273
ENSG00000132768	ENSP00000434977
ENSG00000132768	ENSP00000435561
ENSG00000132768	ENSP00000436330
ENSG00000132780	ENSP00000255120
ENSG00000132780	ENSP00000255121
ENSG00000132780	ENSP00000361122
ENSG00000132780	ENSP00000388010
ENSG00000132780	ENSP00000400792
ENSG00000132780	ENSP00000403157
ENSG00000132780	ENSP00000432289
ENSG00000132780	ENSP00000434240
ENSG00000132780	ENSP00000435363
ENSG00000132780	ENSP00000435548
ENSG00000132780	ENSP00000436388
ENSG00000132780	ENSP00000436778
ENSG00000132780	ENSP00000436790
ENSG00000132780	ENSP00000436924
ENSG00000132780	ENSP00000436939
ENSG00000132780	ENSP00000437116
ENSG00000132780	ENSP00000437241
ENSG00000132780	ENSP00000438871
ENSG00000132780	ENSP00000486336
ENSG00000132793	ENSP00000362354
ENSG00000132793	ENSP00000398092
ENSG00000132793	ENSP00000487971
ENSG00000132801	ENSP00000255152
ENSG00000132819	ENSP00000343718
ENSG00000132819	ENSP00000345248
ENSG00000132819	ENSP00000348538
ENSG00000132819	ENSP00000360263
ENSG00000132819	ENSP00000407848
ENSG00000132823	ENSP00000255174
ENSG00000132823	ENSP00000362061
ENSG00000132825	ENSP00000360035
ENSG00000132849	ENSP00000307496
ENSG00000132849	ENSP00000326199
ENSG00000132849	ENSP00000360200
ENSG00000132849	ENSP00000433669
ENSG00000132849	ENSP00000479041
ENSG00000132849	ENSP00000489130
ENSG00000132849	ENSP00000489159
ENSG00000132849	ENSP00000489200
ENSG00000132849	ENSP00000489335
ENSG00000132849	ENSP00000489475
ENSG00000132879	ENSP00000251546
ENSG00000132879	ENSP00000251547
ENSG00000132879	ENSP00000365951
ENSG00000132879	ENSP00000365953
ENSG00000132879	ENSP00000365959
ENSG00000132879	ENSP00000365961
ENSG00000132879	ENSP00000389820
ENSG00000132879	ENSP00000473420
ENSG00000132879	ENSP00000473653
ENSG00000132881	ENSP00000364749
ENSG00000132881	ENSP00000406390
ENSG00000132963	ENSP00000370222
ENSG00000133026	ENSP00000269243
ENSG00000133026	ENSP00000353590
ENSG00000133026	ENSP00000369315
ENSG00000133026	ENSP00000408220
ENSG00000133027	ENSP00000255389
ENSG00000133027	ENSP00000379127
ENSG00000133027	ENSP00000379128
ENSG00000133027	ENSP00000379129
ENSG00000133027	ENSP00000391288
ENSG00000133027	ENSP00000463112
ENSG00000133027	ENSP00000463713
ENSG00000133048	ENSP00000255409
ENSG00000133048	ENSP00000385350
ENSG00000133069	ENSP00000329436
ENSG00000133069	ENSP00000331842
ENSG00000133069	ENSP00000350718
ENSG00000133069	ENSP00000356127
ENSG00000133069	ENSP00000437943
ENSG00000133101	ENSP00000255465
ENSG00000133101	ENSP00000400666
ENSG00000133101	ENSP00000486017
ENSG00000133101	ENSP00000486482
ENSG00000133104	ENSP00000347314
ENSG00000133104	ENSP00000406061
ENSG00000133104	ENSP00000414147
ENSG00000133104	ENSP00000473599
ENSG00000133106	ENSP00000318643
ENSG00000133106	ENSP00000318982
ENSG00000133106	ENSP00000381746
ENSG00000133106	ENSP00000442662
ENSG00000133106	ENSP00000444923
ENSG00000133112	ENSP00000339051
ENSG00000133112	ENSP00000368344
ENSG00000133112	ENSP00000368345
ENSG00000133112	ENSP00000368350
ENSG00000133112	ENSP00000431872
ENSG00000133112	ENSP00000432457
ENSG00000133112	ENSP00000433091
ENSG00000133112	ENSP00000433738
ENSG00000133112	ENSP00000477781
ENSG00000133119	ENSP00000369411
ENSG00000133119	ENSP00000401001
ENSG00000133119	ENSP00000484747
